,resultId,raceId,driverId,grid,position,year,date,dob,Car_Out,Driver_1,Driver_4,Driver_8,Driver_9,Driver_20,Driver_154,Driver_807,Driver_815,Driver_817,Driver_822,Driver_825,Driver_826,Driver_830,Driver_832,Driver_839,Driver_840,Driver_841,Driver_842,Driver_844,Driver_846,Driver_847,Driver_848,Driver_849,Driver_850,Driver_851,Driver_852,Driver_853,Driver_854,Driver_855,Driver_856,Driver_857,Driver_858,Driver_859,Season_2020,Season_2021,Season_2022,Season_2023,DriverAge,DriverVintage,DriverExpYears,Driver1_Grid,Driver4_Grid,Driver8_Grid,Driver9_Grid,Driver20_Grid,Driver154_Grid,Driver807_Grid,Driver815_Grid,Driver817_Grid,Driver822_Grid,Driver825_Grid,Driver826_Grid,Driver830_Grid,Driver832_Grid,Driver839_Grid,Driver840_Grid,Driver841_Grid,Driver842_Grid,Driver844_Grid,Driver846_Grid,Driver847_Grid,Driver848_Grid,Driver849_Grid,Driver850_Grid,Driver851_Grid,Driver852_Grid,Driver853_Grid,Driver854_Grid,Driver855_Grid,Driver856_Grid,Driver857_Grid,Driver858_Grid,Driver859_Grid
928,25566,1082,830,1.0,1.0,2022,2022-06-19,1997-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.71731690622861,2020-07-05,1.9548254620123204,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
929,25571,1082,839,7.0,6.0,2022,2022-06-19,1996-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.752224503764545,2020-07-05,1.9548254620123204,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
930,25575,1082,840,17.0,10.0,2022,2022-06-19,1998-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.638603696098563,2020-07-05,1.9548254620123204,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
931,25579,1082,842,15.0,14.0,2022,2022-06-19,1996-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.362765229295004,2020-07-05,1.9548254620123204,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
932,25570,1082,844,19.0,5.0,2022,2022-06-19,1997-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.673511293634498,2020-07-05,1.9548254620123204,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
933,25580,1082,846,14.0,15.0,2022,2022-06-19,1999-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.598220396988363,2020-07-05,1.9548254620123204,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
934,25578,1082,848,12.0,13.0,2022,2022-06-19,1996-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.239561943874058,2020-07-05,1.9548254620123204,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
935,25569,1082,847,8.0,4.0,2022,2022-06-19,1998-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.33949349760438,2020-07-05,1.9548254620123204,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
936,25581,1082,849,18.0,16.0,2022,2022-06-19,1995-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.973305954825463,2020-07-05,1.9548254620123204,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
937,25583,1082,852,20.0,0.0,2022,2022-06-19,2000-05-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22.105407255304584,2021-03-28,1.2265571526351813,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
938,25584,1082,854,6.0,0.0,2022,2022-06-19,1999-03-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23.24435318275154,2021-03-28,1.2265571526351813,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
939,25573,1082,855,10.0,8.0,2022,2022-06-19,1999-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.055441478439427,2022-03-20,0.24914442162902123,3.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,7.0,17.0,0.0,1.0,2.0,6.0,10.0,0.0,14.0,5.0,15.0,4.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
940,25588,1083,1,5.0,3.0,2022,2022-07-03,1985-01-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.4839151266256,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
941,25590,1083,4,7.0,5.0,2022,2022-07-03,1981-07-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.92813141683778,2021-03-28,1.264887063655031,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
942,25594,1083,20,18.0,9.0,2022,2022-07-03,1987-07-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.00068446269678,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
943,25587,1083,815,4.0,2.0,2022,2022-07-03,1990-01-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.43258042436687,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
944,25598,1083,817,14.0,13.0,2022,2022-07-03,1989-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.00479123887748,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
945,25602,1083,822,12.0,0.0,2022,2022-07-03,1989-08-28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.84599589322382,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
946,25595,1083,825,17.0,10.0,2022,2022-07-03,1992-10-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.741273100616016,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
947,25586,1083,832,1.0,1.0,2022,2022-07-03,1994-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.835728952772072,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
948,25592,1083,830,2.0,7.0,2022,2022-07-03,1997-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.75564681724846,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
949,25600,1083,839,15.0,0.0,2022,2022-07-03,1996-09-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.790554414784395,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
950,25596,1083,840,20.0,11.0,2022,2022-07-03,1998-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.67693360711841,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
951,25601,1083,842,11.0,0.0,2022,2022-07-03,1996-02-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.401095140314855,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
952,25589,1083,844,3.0,4.0,2022,2022-07-03,1997-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.711841204654345,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
953,25591,1083,846,6.0,6.0,2022,2022-07-03,1999-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.636550308008214,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
954,25605,1083,848,16.0,0.0,2022,2022-07-03,1996-03-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.27789185489391,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
955,25603,1083,847,8.0,0.0,2022,2022-07-03,1998-02-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.37782340862423,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
956,25597,1083,849,10.0,12.0,2022,2022-07-03,1995-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.01163586584531,2020-07-05,1.9931553730321698,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
957,25599,1083,852,13.0,14.0,2022,2022-07-03,2000-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22.143737166324435,2021-03-28,1.264887063655031,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
958,25593,1083,854,19.0,8.0,2022,2022-07-03,1999-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23.28268309377139,2021-03-28,1.264887063655031,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
959,25604,1083,855,9.0,0.0,2022,2022-07-03,1999-05-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.093771389459274,2022-03-20,0.2874743326488706,3.0,5.0,0.0,0.0,9.0,0.0,0.0,2.0,13.0,0.0,10.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
960,25608,1084,1,8.0,3.0,2022,2022-07-10,1985-01-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.503080082135526,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
961,25615,1084,4,19.0,10.0,2022,2022-07-10,1981-07-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.94729637234771,2021-03-28,1.2840520191649556,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
962,25622,1084,20,18.0,17.0,2022,2022-07-10,1987-07-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.01984941820671,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
963,25625,1084,815,5.0,0.0,2022,2022-07-10,1990-01-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.4517453798768,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
964,25614,1084,817,11.0,9.0,2022,2022-07-10,1989-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.02395619438741,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
965,25616,1084,822,0.0,11.0,2022,2022-07-10,1989-08-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.865160848733744,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
966,25613,1084,825,7.0,8.0,2022,2022-07-10,1992-10-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.760438056125942,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
967,25623,1084,832,3.0,0.0,2022,2022-07-10,1994-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.854893908281998,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
968,25607,1084,830,1.0,2.0,2022,2022-07-10,1997-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.774811772758383,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
969,25610,1084,839,6.0,5.0,2022,2022-07-10,1996-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.809719370294317,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
970,25618,1084,840,12.0,13.0,2022,2022-07-10,1998-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.696098562628336,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
971,25620,1084,842,14.0,15.0,2022,2022-07-10,1996-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.420260095824776,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
972,25606,1084,844,2.0,1.0,2022,2022-07-10,1997-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.73100616016427,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
973,25612,1084,846,10.0,7.0,2022,2022-07-10,1999-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.65571526351814,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
974,25617,1084,848,15.0,12.0,2022,2022-07-10,1996-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.297056810403834,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
975,25609,1084,847,4.0,4.0,2022,2022-07-10,1998-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.396988364134156,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
976,25624,1084,849,17.0,0.0,2022,2022-07-10,1995-06-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.030800821355236,2020-07-05,2.0123203285420943,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
977,25621,1084,852,16.0,16.0,2022,2022-07-10,2000-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22.16290212183436,2021-03-28,1.2840520191649556,3.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,2.0,0.0,5.0,13.0,0.0,15.0,1.0,7.0,4.0,12.0,0.0,0.0,0.0,16.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0
